H198 99.930 26.450 5.52 -18.13 0.71 0.71 0.000
H199 99.440 26.470 1.90 -16.87 0.95 0.94 0.000
H200 98.920 26.550 3.13 -16.44 0.72 0.71 0.000
H201 99.990 26.140 5.00 -17.27 0.99 0.99 0.001
H202 99.370 25.890 2.03 -18.65 0.72 0.72 0.000
H203 98.810 25.990 5.03 -15.86 0.99 0.98 -0.006
H204 99.920 25.720 3.32 -16.65 1.00 0.99 0.001
H205 99.530 25.460 6.06 -18.97 0.79 0.79 0.001
H206 99.110 25.650 2.15 -16.13 0.71 0.71 0.000
H207 99.150 25.070 2.97 -15.99 0.72 0.71 0.001
H210 99.640 24.840 6.24 -14.65 0.95 0.95 0.001
H212 98.300 24.810 3.03 -13.02 0.71 1.00 -0.004
H213 97.940 24.710 -1.73 -9.01 0.96 0.96 0.003
H217 98.290 24.260 0.22 -11.13 0.73 0.72 0.001
H218 97.860 24.010 1.44 -9.70 0.79 0.78 0.001
H301 104.190 34.700 2.19 -0.06 1.75 1.72 -0.009
H303 103.900 34.230 7.38 -2.98 1.91 1.89 -0.004
H304 104.940 34.010 -0.93 1.47 1.87 1.86 -0.004
H305 105.110 33.480 4.83 -0.45 1.92 1.90 0.003
H311 98.810 31.210 23.80 -9.46 1.80 1.79 0.007
H321 99.580 31.040 23.18 -11.02 1.79 1.77 -0.001
HYDE 78.550 17.420 30.50 5.10 0.51 0.51 0.033
I001 94.670 43.240 -13.51 -6.56 0.91 0.91 0.000
I002 93.000 43.600 -13.52 -5.37 0.82 0.82 0.002
I003 91.470 43.480 -13.25 -6.82 0.72 0.72 0.000
I033 88.250 40.270 -10.72 -8.24 0.76 0.75 0.002
I034 88.180 39.020 -9.60 -9.12 0.59 0.59 0.001
I035 86.980 38.510 -10.46 -8.48 0.73 0.73 -0.002
I064 83.610 39.020 -9.93 -10.48 0.59 0.59 0.001
I065 83.160 38.260 -10.92 -10.55 0.96 0.95 0.004
I066 83.810 37.590 -9.88 -9.68 0.69 0.69 0.000
I067 82.700 37.050 -11.97 -9.62 0.95 0.94 0.003
I068 81.660 36.840 -11.17 -9.58 0.71 0.71 0.001
I069 82.990 36.740 -11.18 -8.42 0.98 0.98 0.000
I070 81.480 36.460 -11.58 -9.36 0.94 0.94 0.003
I087 79.960 37.100 -10.84 -9.99 0.91 0.91 0.006
I398 88.210 39.280 -7.83 -7.99 1.80 1.79 0.007
I400 88.930 38.990 -10.90 -8.72 1.86 1.86 0.006
I412 84.520 37.130 -7.09 -8.44 1.81 1.80 0.012
I415 83.600 36.720 -5.29 -6.79 1.87 1.87 0.009
I418 79.990 36.400 -6.53 -7.96 1.80 1.80 0.011
IISC 77.570 13.020 35.61 5.63 0.51 0.51 0.033
J001 101.610 34.720 2.10 0.51 0.71 0.71 -0.001
J002 98.100 36.270 -1.18 -2.13 0.59 0.58 0.001
J003 99.970 35.620 -1.27 -0.59 0.57 0.57 0.002
J004 95.530 34.550 11.36 -7.03 0.79 0.78 -0.001
J005 98.210 34.890 7.63 -1.81 0.72 0.72 -0.003
J006 99.690 33.800 8.42 -2.70 0.70 0.70 0.000
J008 95.260 32.890 19.35 -6.73 0.98 0.98 0.002
J009 99.190 31.940 14.76 -9.24 0.78 0.78 -0.001
J010 97.170 31.160 18.35 -9.15 0.70 0.69 0.001
J011 95.600 29.940 20.29 -6.26 0.79 0.78 -0.001
J012 98.000 29.710 14.12 -12.45 0.71 0.70 0.001
J016 92.440 34.210 17.51 -2.88 0.72 0.71 0.002
J018 91.670 32.250 17.73 -0.80 0.96 0.95 0.002
J019 94.100 31.920 20.66 -4.29 0.75 0.74 0.001
J020 92.070 31.510 19.69 -0.57 0.76 0.75 0.002
J021 91.110 30.480 17.27 3.30 0.70 0.99 0.000
J022 93.150 29.940 19.71 -0.90 0.71 0.71 0.009
J025 91.110 32.010 16.99 -0.30 0.71 0.70 0.001
J026 88.690 31.130 14.60 3.52 0.77 0.77 0.000
J027 90.550 30.090 17.42 3.30 0.85 0.84 0.007
J028 92.870 30.750 20.04 -1.41 0.71 0.70 0.002
J029 88.560 28.240 13.66 9.29 0.71 0.70 0.001
J030 87.060 28.590 12.25 6.61 0.78 0.77 0.000
J032 92.400 28.420 19.17 3.49 0.77 0.77 0.000
J033 90.560 28.420 15.38 9.42 0.78 0.77 0.003
J034 91.910 27.970 16.68 6.36 0.71 0.70 0.001
J035 89.200 31.990 14.17 1.57 0.77 0.77 0.000
J036 86.440 31.930 10.99 1.15 0.79 0.79 0.001
J037 88.840 29.360 13.95 6.39 0.97 0.97 0.001
J038 87.090 29.320 12.86 4.74 0.80 0.80 -0.001
J039 89.560 28.910 14.50 8.65 0.71 0.70 0.001
J040 85.440 28.960 10.66 5.21 0.97 0.97 0.001
J041 85.970 28.150 11.75 7.06 0.93 0.92 -0.002
J042 89.150 27.720 15.91 12.41 0.80 0.79 -0.001
J043 84.130 32.300 5.27 -1.15 0.99 0.99 0.002
J044 81.190 32.380 0.60 -6.16 0.78 0.77 0.001
J045 81.180 30.290 3.78 -3.16 0.91 0.90 0.002
J046 82.830 30.390 4.22 -1.59 0.71 0.71 0.001
J047 77.010 36.580 -8.11 -8.12 0.70 0.70 0.001
J049 79.940 33.560 -1.39 -8.21 0.86 0.86 0.001
J308 79.100 31.890 -1.32 -7.45 1.69 1.64 0.018
J311 79.810 31.500 -2.84 -5.95 1.95 1.91 0.010
J312 79.860 34.950 -5.40 -9.29 1.82 1.82 0.009
J314 80.290 31.710 3.31 -5.46 1.93 1.90 0.007
J315 80.340 34.440 -7.22 -6.02 1.93 1.91 0.011
J318 80.430 30.960 5.75 -3.02 1.93 1.90 0.009
J320 81.860 30.720 0.43 -3.47 1.80 1.79 0.017
J321 82.170 34.240 2.08 -5.66 1.54 1.52 0.027
J322 82.190 32.240 -2.05 -6.44 1.81 1.80 0.010
J323 82.250 31.510 5.01 -4.17 1.82 1.79 0.007
J326 83.240 29.800 5.64 -0.66 1.81 1.79 0.008
J327 83.330 32.410 2.10 -2.88 1.82 1.79 0.010
J328 83.560 30.770 6.42 -0.43 1.64 1.60 0.022
J329 83.680 31.650 7.74 -2.01 1.63 1.61 0.017
J330 83.970 31.030 7.63 -1.22 1.88 1.86 0.022
J331 84.020 33.160 1.27 -4.16 1.83 1.80 0.015
J332 84.040 29.720 10.79 -0.74 1.91 1.84 0.005
J334 85.070 31.350 7.34 -1.17 1.91 1.84 0.007
J335 85.270 32.020 5.50 -1.07 1.68 1.65 0.006
J336 85.200 30.690 8.21 0.46 1.87 1.84 0.006
J337 85.640 29.440 9.05 2.02 1.89 1.84 0.003
J338 85.690 29.960 7.91 1.37 1.87 1.85 0.005
J339 86.390 28.690 12.32 4.30 1.88 1.84 0.001
J340 86.520 30.000 12.32 3.04 1.88 1.84 0.000
J341 87.170 31.200 12.06 2.12 1.69 1.65 0.004
J342 87.000 30.620 12.59 3.04 1.71 1.66 -0.000
J343 84.830 35.470 -1.66 -6.43 1.93 1.92 0.011
J344 85.710 35.470 -2.85 2.70 1.95 1.92 0.009
J345 87.350 31.600 11.24 0.41 1.97 1.91 0.004
J346 87.770 28.540 14.10 6.65 1.88 1.83 0.002
J347 88.240 29.430 16.05 5.55 1.88 1.84 0.002
J348 88.670 33.260 13.30 -0.29 1.93 1.86 0.004
J350 89.030 31.430 15.89 4.59 1.90 1.85 0.004
J351 90.070 31.420 12.45 3.09 1.87 1.85 0.004
J352 89.310 27.930 16.63 11.79 1.89 1.84 0.001
J353 89.630 28.320 14.02 9.12 1.85 1.82 0.005
J354 90.020 31.360 17.63 2.24 1.90 1.86 0.001
J356 89.910 28.620 18.31 7.82 1.89 1.85 0.007
J357 90.110 28.930 15.31 8.23 1.88 1.84 0.009
J358 90.150 29.440 15.68 7.07 1.93 1.89 0.001
J359 90.270 29.320 16.41 8.81 1.93 1.89 0.002
J360 90.560 30.210 15.78 4.12 1.52 1.49 -0.001
J361 90.820 32.010 19.33 -0.60 1.93 1.86 0.002
J362 90.900 31.450 18.81 1.17 1.87 1.84 0.004
J364 91.690 31.870 18.99 -0.38 1.95 1.88 0.004
J366 91.850 32.560 17.31 0.40 1.95 1.90 0.010
J367 91.890 28.960 20.56 4.84 1.91 1.86 0.007
J368 91.950 33.480 12.08 -1.00 1.87 1.85 -0.001
J369 91.920 32.870 16.13 -2.93 1.88 1.85 0.000
J370 92.610 34.370 18.40 -6.39 1.88 1.87 0.002
J372 92.940 34.830 10.18 -8.43 1.89 1.85 0.002
J373 92.830 31.790 19.46 -3.65 1.92 1.86 0.003
J374 93.360 35.350 24.19 -10.08 1.95 1.93 0.001
J375 93.070 29.040 19.34 1.41 1.86 1.83 0.004
J376 93.590 35.420 19.58 -7.53 1.94 1.93 0.002
J377 94.060 35.620 17.28 -7.52 1.87 1.86 0.002
J379 94.100 35.710 1.87 -0.49 1.86 1.85 0.002
J380 94.360 35.870 2.35 2.30 1.95 1.93 -0.002
J382 94.630 31.590 22.82 -6.51 1.83 1.79 0.003
J383 94.800 35.920 -3.97 -3.02 1.90 1.89 -0.000
J384 94.750 34.920 14.57 -2.28 1.88 1.86 0.017
J385 95.230 35.740 2.51 -0.36 1.84 1.81 0.001
J386 95.370 33.830 17.37 1.19 1.90 1.87 -0.001
J387 95.480 31.450 24.82 -16.79 1.82 1.75 0.004
J388 95.810 30.750 15.96 -10.13 1.91 1.87 0.003
J389 96.100 29.750 17.79 -12.92 1.96 1.91 -0.006
J390 96.410 31.490 22.39 -10.27 1.84 1.79 0.004
J391 96.420 35.730 0.72 -0.16 1.84 1.82 0.002
J393 96.890 30.060 12.95 -12.65 1.95 1.93 0.011
J394 97.050 28.450 13.64 -9.58 1.79 1.52 0.050
J395 97.180 29.280 10.70 -11.43 1.90 1.89 -0.051
J396 97.180 33.710 15.48 4.07 1.88 1.84 0.001
J399 97.500 34.020 11.46 -0.49 1.83 1.81 -0.002
J400 97.960 34.400 13.36 -0.09 1.46 1.44 -0.002
J401 97.960 35.500 4.69 0.41 1.81 1.79 -0.002
J402 98.230 31.510 22.15 -10.19 1.81 1.78 -0.008
J403 98.620 32.380 18.25 -5.97 1.82 1.79 -0.000
J404 98.600 35.020 7.75 -1.49 1.81 1.80 -0.005
J405 98.870 35.130 7.59 -0.29 1.83 1.82 -0.005
J406 99.200 34.270 11.85 -0.33 1.84 1.80 -0.004
J407 99.220 35.360 3.19 -0.01 1.81 1.79 -0.003
J418 104.270 32.760 1.03 -2.27 2.00 1.99 0.024
J420 98.320 33.050 14.02 -7.49 1.87 1.79 0.006
J421 98.590 31.870 20.78 -9.80 1.80 1.77 0.019
J423 97.510 29.960 13.03 -13.97 1.91 1.87 -0.001
J424 97.100 30.550 21.22 -12.52 1.85 1.79 0.003
J425 97.340 30.810 22.58 -11.17 1.80 1.77 0.002
J426 97.780 31.370 23.66 -11.59 1.78 1.73 0.008
J427 92.350 33.950 23.65 -7.57 1.88 1.85 0.001
JB08 108.090 35.060 -3.46 1.72 0.64 0.63 -0.001
JB23 106.680 33.120 -1.49 -0.93 0.65 0.64 -0.001
JB24 106.030 30.800 2.60 -1.24 0.54 0.54 0.000
JB25 106.670 26.420 8.02 -1.35 0.64 0.62 -0.001
JB26 106.830 22.110 11.91 -1.27 0.61 0.59 -0.000
JB27 105.380 35.140 -1.74 -1.66 0.54 0.54 -0.001
JB28 95.800 40.510 -12.32 -6.43 0.50 0.50 0.001
JB29 99.810 39.410 -10.76 -3.97 0.48 0.48 0.000
JB30 94.870 36.430 -3.40 -2.65 0.67 0.66 0.000
JB31 93.410 38.810 -6.96 -5.32 0.55 0.55 0.001
JB32 90.980 38.590 -7.26 -2.94 0.59 0.58 0.001
JB33 103.890 33.280 3.37 -6.29 0.63 0.63 -0.000
JB34 102.310 31.710 3.86 -5.12 0.54 0.54 -0.000
JB35 101.500 30.490 9.60 -13.11 0.68 0.68 -0.003
JB36 103.530 28.840 6.14 -5.18 0.58 0.58 -0.001
JB37 101.510 27.420 11.56 -16.51 0.49 0.49 -0.001
JB38 100.170 26.880 6.47 -19.96 0.54 0.54 0.000
JB39 101.050 22.740 11.22 -10.40 0.57 0.56 -0.001
JB40 100.280 29.990 13.26 -14.84 0.55 0.54 0.002
JB41 98.500 25.020 1.05 -13.29 0.61 0.60 0.000
JB42 99.920 22.550 9.88 -11.25 0.56 0.55 0.005
JB46 85.540 38.080 -10.35 -10.19 0.52 0.52 0.003
JB49 96.990 33.000 17.18 -7.54 0.67 0.66 -0.000
JB50 96.870 29.390 15.28 -12.88 0.55 0.54 0.001
JB51 93.050 35.090 19.85 -4.51 0.60 0.59 0.003
JB52 91.980 32.990 20.67 -2.77 0.51 0.50 -0.001
JB53 87.770 31.890 12.72 2.05 0.64 0.63 0.000
JB54 86.970 28.390 11.31 6.91 0.55 0.54 -0.003
JB55 79.580 35.460 -6.42 -8.07 0.58 0.57 0.002
JB56 79.800 32.430 -0.33 -7.66 0.53 0.52 -0.000
JMLA 82.190 29.280 5.97 2.06 0.53 0.53 0.064
JMSM 83.740 28.810 9.24 5.05 0.52 0.52 0.025
JRGR 85.060 30.730 10.49 1.32 0.55 0.53 0.020
KKN4 85.280 27.800 11.39 13.05 0.52 0.52 0.036
KLDN 83.600 27.770 11.31 14.61 0.52 0.52 0.028
KMIN 102.800 25.030 7.33 -14.19 0.52 0.51 -0.010
KUNM 102.800 25.030 7.53 -15.19 0.51 0.51 -0.057
LALB 102.170 19.900 16.43 -4.78 1.06 1.04 -0.018
LALX 104.980 18.190 14.75 -1.10 1.12 1.09 -0.009
LHAZ 91.100 29.660 18.79 3.89 0.51 0.51 0.053
MMMZ 97.450 25.430 1.49 -10.15 1.68 1.46 0.046
MMNS 97.770 20.900 9.31 -9.09 1.07 1.04 -0.018
NCRS 90.960 30.770 15.93 2.64 0.54 0.52 0.021
NMAG 122.630 43.300 -4.45 16.31 1.05 1.05 -0.073
NMAY 101.680 39.210 -10.08 -3.41 0.62 0.62 -0.029
NMAL 120.110 43.860 -8.29 14.17 1.05 1.05 -0.094
NMAZ 105.670 38.810 -9.50 3.36 1.06 1.05 -0.054
NMBT 110.020 40.600 -13.69 3.93 1.07 1.07 -0.034
NMDW 116.960 45.510 -12.35 10.23 1.05 1.05 -0.077
NMEL 111.940 43.630 -12.51 6.32 1.07 1.07 -0.071
NMTK 111.250 40.260 -7.47 4.87 1.07 1.07 -0.065
NMWH 106.840 39.660 -8.82 0.45 0.72 0.69 -0.036
NMWJ 108.070 41.300 -9.68 1.29 1.05 1.05 -0.065
NMWL 122.030 46.040 -11.60 16.18 1.06 1.06 -0.068
NMWT 107.060 41.080 -9.85 5.28 1.05 1.05 -0.062
NMZL 115.980 42.230 -8.69 10.77 1.05 1.05 -0.074
NPGJ 81.600 28.120 10.66 12.16 0.53 0.52 0.073
NXHY 105.650 36.550 -1.80 0.84 1.05 1.05 -0.056
NXYC 106.270 38.490 -7.29 2.02 1.07 1.06 -0.063
NXZW 105.240 37.590 -4.39 1.19 1.05 1.05 -0.054
ODRE 87.390 26.870 14.48 20.05 0.52 0.52 0.036
QHBM 100.740 32.930 12.46 -5.15 1.07 1.06 -0.034
QHDL 98.100 36.300 -1.22 -2.13 0.59 0.58 0.003
QHGC 100.130 37.330 -1.30 -2.51 0.72 0.72 -0.035
QHGE 94.770 36.150 0.06 -3.86 1.06 1.05 -0.018
QHLH 93.330 38.740 -6.37 -5.11 1.05 1.05 -0.013
QHMD 98.210 34.920 10.89 -3.01 1.13 1.11 -0.021
QHME 101.400 37.470 -1.72 -1.33 0.69 0.69 0.096
QHMQ 100.250 34.480 8.14 -1.29 1.07 1.06 -0.025
QHMY 90.800 38.480 -6.09 -8.33 1.21 1.19 0.005
QHTR 102.010 35.520 1.79 0.75 0.61 0.61 -0.111
QHTT 92.440 34.220 16.40 -2.98 1.21 1.16 0.015
SCBZ 106.740 31.840 3.32 0.24 1.05 1.04 -0.052
SCDF 101.120 30.980 14.19 -10.23 0.60 0.59 -0.018
SCGY 105.850 32.440 1.65 -0.84 0.79 0.78 -0.037
SCGZ 100.020 31.610 17.35 -9.93 0.59 0.59 -0.028
SCJL 101.500 29.010 10.15 -16.21 1.07 1.05 0.172
SCJU 104.520 28.180 8.38 -2.09 1.06 1.04 -0.093
SCLH 100.670 31.390 16.10 -10.62 1.05 1.04 -0.047
SCMB 103.530 28.840 4.44 -3.08 1.06 1.04 -0.048
SCML 101.280 27.930 20.62 -18.25 1.05 1.04 -0.039
SCMN 102.170 28.330 11.59 -13.38 1.05 1.04 -0.018
SCNC 105.880 30.980 4.97 -0.71 1.05 1.05 -0.029
SCNN 102.720 27.060 11.38 -13.08 1.06 1.05 -0.035
SCPZ 101.740 26.500 11.20 -14.95 1.07 1.05 -0.008
SCSM 102.350 29.230 11.07 -8.08 1.07 1.06 0.015
SCSN 105.560 30.510 5.06 -1.06 1.05 1.04 -0.051
SCTQ 102.770 30.070 7.21 -5.52 1.06 1.05 -0.024
SCXC 99.800 28.940 13.00 -17.08 1.06 1.04 -0.017
SCXD 102.440 28.300 11.23 -10.88 1.05 1.04 -0.024
SCXJ 102.370 31.000 3.25 -7.45 1.05 1.04 -0.043
SCYX 102.510 28.650 10.39 -10.30 1.05 1.04 -0.035
SCYY 101.510 27.430 11.54 -16.51 0.49 0.49 -0.036
SRNK 83.940 28.260 11.46 8.15 0.54 0.53 0.041
TASH 75.230 37.770 -7.52 -9.95 0.50 0.51 0.063
TPLJ 87.710 27.350 12.56 14.28 0.52 0.52 0.046
ULAB 107.050 47.870 -22.07 1.78 0.52 0.52 -0.020
WUSH 79.210 41.200 -9.59 -12.34 0.51 0.51 0.024
XIAA 108.990 34.180 -4.82 5.00 0.51 0.51 -0.020
XIAG 100.250 25.610 5.56 -16.89 0.51 0.51 -0.015
XJAL 88.130 47.860 -20.18 -14.36 1.05 1.06 0.010
XJBC 78.770 39.810 -8.55 -12.08 1.05 1.05 0.044
XJBE 86.860 47.690 -19.09 -15.81 1.06 1.06 0.022
XJBY 83.720 42.830 -10.45 -17.17 1.06 1.06 0.040
XJDS 84.890 44.310 -12.97 -15.16 1.05 1.05 0.030
XJFY 89.540 47.000 -19.27 -10.78 1.05 1.05 0.010
XJHT 79.050 37.160 -8.66 -11.41 1.06 1.06 0.059
XJJJ 94.340 42.850 -12.00 -8.12 1.06 1.06 0.004
XJKC 82.980 41.730 -8.97 -13.13 1.05 1.05 0.035
XJKE 86.190 41.790 -10.71 -10.01 1.06 1.06 0.032
XJKL 84.910 45.610 -13.40 -18.94 1.07 1.07 0.058
XJML 90.300 43.810 -12.84 -10.66 1.05 1.05 0.020
XJQH 90.980 46.150 -20.04 -11.84 1.05 1.06 0.025
XJQM 85.530 38.120 -10.39 -10.19 0.52 0.52 0.040
XJRQ 88.170 39.020 -9.60 -9.12 0.59 0.59 0.033
XJSH 86.110 44.210 -13.25 -14.49 1.05 1.05 0.034
XJSS 90.260 42.890 -12.33 -10.91 1.05 1.06 0.023
XJTC 82.880 46.820 -19.34 -22.93 1.07 1.08 0.072
XJTZ 83.660 38.970 -9.88 -10.43 0.59 0.59 0.036
XJWL 86.720 42.920 -11.57 -12.65 1.07 1.07 0.055
XJWQ 81.000 44.960 -14.66 -21.94 1.05 1.05 0.040
XJXY 83.260 43.400 -12.79 -16.25 1.05 1.06 0.067
XJYN 81.530 43.970 -13.17 -17.61 1.06 1.06 -0.006
XJYT 81.970 36.430 -9.37 -12.66 1.09 1.08 0.059
XJZS 80.360 42.680 -10.44 -19.59 1.05 1.05 0.037
XNIN 101.770 36.600 -0.55 -1.21 0.51 0.51 -0.023
XZAR 87.180 29.270 12.30 -2.57 1.12 1.10 0.032
XZBG 81.430 30.840 5.38 -9.61 1.10 1.08 0.068
XZCD 97.170 31.140 18.37 -9.15 0.70 0.69 -0.129
XZCY 97.470 28.660 13.56 -13.52 1.09 1.07 -0.300
XZDX 91.100 30.480 17.17 0.19 1.08 1.06 0.002
XZGE 80.110 32.520 0.79 -10.54 1.07 1.06 0.073
XZNQ 92.110 31.490 19.41 -3.02 1.06 1.05 0.013
XZRK 88.870 29.250 14.08 2.22 1.11 1.09 0.010
XZRT 79.720 33.390 -0.73 -12.53 1.14 1.12 0.017
XZYD 88.910 27.440 21.88 13.56 1.12 1.10 0.038
XZZB 84.160 29.680 7.72 -3.62 1.14 1.12 0.048
YANC 107.440 37.780 -7.17 0.51 0.51 0.51 -0.024
YARE 84.040 29.530 8.22 2.46 0.54 0.53 0.034
YNCX 101.490 25.050 9.13 -14.52 1.06 1.05 0.002
YNDC 103.180 26.110 10.88 -7.67 1.07 1.05 0.017
YNGM 99.390 23.550 5.96 -12.52 1.08 1.05 0.011
YNJD 100.880 24.440 6.30 -14.20 1.06 1.04 0.038
YNLA 99.950 22.560 8.97 -11.51 1.06 1.04 -0.001
YNLC 100.080 23.870 7.53 -13.27 1.06 1.04 -0.001
YNLJ 100.030 26.700 5.20 -18.03 1.13 1.10 -0.019
YNMH 100.450 21.950 9.42 -9.06 0.68 0.64 -0.014
YNMJ 101.670 23.420 9.36 -13.43 1.05 1.04 -0.026
YNML 103.380 24.400 13.12 -5.55 1.05 1.04 -0.018
YNMZ 103.400 23.360 12.32 -5.43 0.60 0.59 -0.016
YNRL 97.850 24.000 2.16 -10.51 1.06 1.04 0.003
YNSD 99.190 24.710 3.51 -15.84 1.06 1.04 -0.014
YNSM 101.050 22.740 11.22 -10.40 0.57 0.56 -0.002
YNTC 98.440 24.950 1.04 -12.67 1.07 1.06 -0.013
YNTH 102.750 24.120 10.17 -10.15 1.05 1.04 0.004
YNWS 104.250 23.410 8.95 -6.39 1.06 1.04 -0.028
YNXP 101.910 24.100 14.21 -13.56 1.05 1.04 -0.023
YNYL 99.370 25.880 2.64 -17.45 1.06 1.05 0.012
YNYM 101.860 25.690 10.01 -14.72 1.06 1.04 -0.020
YNYS 100.750 26.680 11.10 -17.03 0.70 0.70 -0.028
YNZD 99.700 27.820 7.80 -19.99 0.52 0.51 -0.172
ZHXZ 86.940 28.360 11.75 6.68 0.55 0.53 0.019
