JB28	95.80	40.51	2.4	0.5	1.5	0.5	0.0006	1.8	1.29	0.4	1.35
JB29	99.81	39.41	0.5	0.48	2	0.48	0.0003	2.5	1.16	1.1	1.23
JB30	94.87	36.43	7.2	0.66	5.3	0.67	0.0001	2.9	1.78	1.5	1.82
JB31	93.41	38.81	6.1	0.55	4.5	0.55	0.0010	1.7	1.19	0.3	1.26
JB32	90.98	38.59	11.1	0.58	3.6	0.59	0.0008	0.7	1.39	-0.7	1.45
JB33	103.89	33.28	-6.3	0.63	8.6	0.63	-0.0002	2.4	1.61	0.9	1.66
JB34	102.31	31.71	-3.4	0.54	7.1	0.54	-0.0003	2.6	1.18	1.2	1.25
JB35	101.50	30.49	-10.5	0.68	11.3	0.68	-0.0034	2.3	0.87	0.9	0.96
JB36	103.53	28.84	-4.8	0.58	5.8	0.58	-0.0011	2.9	1.38	1.4	1.44
JB37	101.51	27.42	-13.9	0.49	9.4	0.49	-0.0006	-0.7	1.26	-2.1	1.32
JB38	100.17	26.88	-15.9	0.54	3.6	0.54	0.0004	1.2	1.19	-0.3	1.26
JB39	101.05	22.74	-7.3	0.56	3.2	0.57	-0.0012	-1.5	1.81	-2.9	1.86
JB40	100.28	29.99	-10.9	0.54	14.3	0.55	0.0016	3.2	1.21	1.8	1.28
JB41	98.50	25.02	-7.4	0.60	-4.2	0.61	0.0003	0.4	1.49	-1.0	1.54
JB42	99.92	22.55	-6.9	0.55	1.6	0.56	0.0051	1.2	1.25	-0.2	1.32
JB46	85.54	38.08	9.6	0.52	-1.1	0.52	0.0034	1.2	0.95	-0.2	1.04
JB49	96.99	33.00	0.0	0.66	21.8	0.67	-0.0003	3.7	1.77	2.3	1.82
JB50	96.87	29.39	-5.2	0.54	15.4	0.55	0.0010	3.9	1.20	2.5	1.27
JB51	93.05	35.09	7.3	0.59	26.7	0.60	0.0032	3.5	0.93	2.1	1.02
JB52	91.98	32.99	10.2	0.50	24.8	0.51	-0.0006	3.7	0.99	2.3	1.07
JB53	87.77	31.89	19.5	0.63	14.9	0.64	0.0000	1.7	1.61	0.3	1.66
JB54	86.97	28.39	25.2	0.54	9.1	0.55	-0.0032	2.5	1.19	1.1	1.26
JB55	79.58	35.46	17.8	0.57	-1.7	0.58	0.0020	0.4	1.33	-1.1	1.39
JB56	79.80	32.43	18.0	0.52	0.9	0.53	-0.0001	3.2	1.10	1.8	1.18
JMLA	82.19	29.28	25.3	0.53	4.0	0.53	0.0637	2.4	1.11	1.0	1.18
JMSM	83.74	28.81	26.7	0.52	7.0	0.52	0.0249	4.2	0.89	2.8	0.98
JRGR	85.06	30.73	21.6	0.53	10.8	0.55	0.0196	1.2	1.12	-0.2	1.19
KKN4	85.28	27.80	33.1	0.52	8.2	0.52	0.0362	3.1	0.97	1.7	1.05
KLDN	83.60	27.77	36.4	0.52	7.8	0.52	0.0284	0.1	0.88	-1.3	0.97
KMIN	102.80	25.03	-13.0	0.51	2.2	0.52	-0.0103	-3.0	0.84	-4.4	0.94
KUNM	102.80	25.03	-14.0	0.51	2.4	0.51	-0.0572	-1.6	0.73	-3.0	0.83
LALB	102.17	19.90	-2.9	1.04	4.9	1.06	-0.0179	-	-	-	-
LALX	104.98	18.19	-2.3	1.09	1.1	1.12	-0.0091	-	-	-	-
LHAZ	91.10	29.66	17.8	0.51	18.7	0.51	0.0527	0.8	0.83	-0.6	0.93
MMMZ	97.45	25.43	-3.1	1.46	-3.3	1.68	0.0463	-	-	-	-
MMNS	97.77	20.90	-2.4	1.04	-1.1	1.07	-0.0182	-	-	-	-
NCRS	90.96	30.77	16.7	0.52	17.2	0.54	0.0214	0.6	1.19	-0.8	1.26
NMAG	122.63	43.30	-3.9	1.05	10.9	1.05	-0.0729	-	-	-	-
NMAY	101.68	39.21	-1.0	0.62	2.5	0.62	-0.0285	-	-	-	-
NMAL	120.11	43.86	-3.4	1.05	8.3	1.05	-0.0941	-	-	-	-
NMAZ	105.67	38.81	1.4	1.05	2.6	1.06	-0.0543	-	-	-	-
NMBT	110.02	40.60	-2.8	1.07	0.4	1.07	-0.0335	-	-	-	-
NMDW	116.96	45.51	-4.0	1.05	6.8	1.05	-0.0772	-	-	-	-
NMEL	111.94	43.63	-2.5	1.07	5.1	1.07	-0.0709	-	-	-	-
NMTK	111.25	40.26	-3.2	1.07	6.1	1.07	-0.0649	-	-	-	-
NMWH	106.84	39.66	-2.8	0.69	4.3	0.72	-0.0362	-	-	-	-
NMWJ	108.07	41.30	-3.3	1.05	5.4	1.05	-0.0645	-	-	-	-
NMWL	122.03	46.04	-3.4	1.06	7.1	1.06	-0.0676	-	-	-	-
NMWT	107.06	41.08	1.8	1.05	5.0	1.05	-0.0624	-	-	-	-
NMZL	115.98	42.23	-2.4	1.05	6.7	1.05	-0.0737	-	-	-	-
NPGJ	81.60	28.12	36.0	0.52	7.2	0.53	0.0726	-1.8	0.60	-3.2	0.72
NXHY	105.65	36.55	-1.1	1.05	7.5	1.05	-0.0563	-	-	-	-
NXYC	106.27	38.49	-0.6	1.06	4.4	1.07	-0.0630	-	-	-	-
NXZW	105.24	37.59	-0.3	1.05	6.2	1.05	-0.0545	-	-	-	-
ODRE	87.39	26.87	37.9	0.52	10.5	0.52	0.0358	-1.6	0.67	-3.0	0.78
QHBM	100.74	32.93	-1.7	1.06	17.2	1.07	-0.0337	-	-	-	-
QHDL	98.10	36.30	4.2	0.58	7.6	0.59	0.0028	-	-	-	-
QHGC	100.13	37.33	1.6	0.72	8.9	0.72	-0.0353	-	-	-	-
QHGE	94.77	36.15	6.1	1.05	8.4	1.06	-0.0175	-	-	-	-
QHLH	93.33	38.74	6.4	1.05	5.0	1.05	-0.0134	-	-	-	-
QHMD	98.21	34.92	3.2	1.11	18.0	1.13	-0.0214	-	-	-	-
QHME	101.40	37.47	1.4	0.69	8.7	0.69	0.0964	-	-	-	-
QHMQ	100.25	34.48	2.7	1.06	14.8	1.07	-0.0251	-	-	-	-
QHMY	90.80	38.48	5.9	1.19	4.6	1.21	0.0050	-	-	-	-
QHTR	102.01	35.52	2.8	0.61	9.8	0.61	-0.1112	-	-	-	-
QHTT	92.44	34.22	9.5	1.16	22.1	1.21	0.0146	-	-	-	-
SCBZ	106.74	31.84	-2.9	1.04	6.7	1.05	-0.0523	-	-	-	-
SCDF	101.12	30.98	-7.2	0.59	16.5	0.6	-0.0178	-	-	-	-
SCGY	105.85	32.44	-3.0	0.78	5.8	0.79	-0.0366	-	-	-	-
SCGZ	100.02	31.61	-5.7	0.59	20.4	0.59	-0.0278	-	-	-	-
SCJL	101.50	29.01	-13.6	1.05	10.0	1.07	0.1723	-	-	-	-
SCJU	104.52	28.18	-2.8	1.04	7.2	1.06	-0.0929	-	-	-	-
SCLH	100.67	31.39	-7.1	1.04	18.9	1.05	-0.0473	-	-	-	-
SCMB	103.53	28.84	-2.7	1.04	4.1	1.06	-0.0482	-	-	-	-
SCML	101.28	27.93	-15.4	1.04	19.1	1.05	-0.0394	-	-	-	-
SCMN	102.17	28.33	-11.5	1.04	10.6	1.05	-0.0184	-	-	-	-
SCNC	105.88	30.98	-2.9	1.05	7.3	1.05	-0.0286	-	-	-	-
SCNN	102.72	27.06	-11.8	1.05	8.8	1.06	-0.0353	-	-	-	-
SCPZ	101.74	26.50	-12.6	1.05	7.9	1.07	-0.0080	-	-	-	-
SCSM	102.35	29.23	-6.4	1.06	11.2	1.07	0.0152	-	-	-	-
SCSN	105.56	30.51	-2.9	1.04	6.8	1.05	-0.0505	-	-	-	-
SCTQ	102.77	30.07	-4.3	1.05	8.4	1.06	-0.0238	-	-	-	-
SCXC	99.80	28.94	-12.6	1.04	12.7	1.06	-0.0174	-	-	-	-
SCXD	102.44	28.30	-9.3	1.04	10.2	1.05	-0.0240	-	-	-	-
SCXJ	102.37	31.00	-5.8	1.04	5.6	1.05	-0.0426	-	-	-	-
SCYX	102.51	28.65	-8.8	1.04	9.8	1.05	-0.0350	-	-	-	-
SCYY	101.51	27.43	-13.9	0.49	9.4	0.49	-0.0357	-	-	-	-
SRNK	83.94	28.26	29.6	0.53	8.6	0.54	0.0413	3.8	0.93	2.4	1.02
TASH	75.23	37.77	20.2	0.51	-1.4	0.50	0.0631	3.6	0.86	2.2	0.96
TPLJ	87.71	27.35	31.8	0.52	9.2	0.52	0.0463	2.6	1.17	1.2	1.24
ULAB	107.05	47.87	-1.7	0.52	1.0	0.52	-0.0203	1.0	0.55	-0.4	0.69
WUSH	79.21	41.20	13.9	0.51	1.7	0.51	0.0235	1.2	0.82	-0.2	0.92
XIAA	108.99	34.18	-0.6	0.51	1.4	0.51	-0.0204	-	-	-	-
XIAG	100.25	25.61	-12.9	0.51	1.1	0.51	-0.0153	0.8	0.62	-0.6	0.75
XJAL	88.13	47.86	2.7	1.06	1.2	1.05	0.0099	-	-	-	-
XJBC	78.77	39.81	14.6	1.05	1.0	1.05	0.0436	-	-	-	-
XJBE	86.86	47.69	2.6	1.06	1.8	1.06	0.0225	-	-	-	-
XJBY	83.72	42.83	4.5	1.06	4.0	1.06	0.0400	-	-	-	-
XJDS	84.89	44.31	5.3	1.05	3.5	1.05	0.0299	-	-	-	-
XJFY	89.54	47.00	4.8	1.05	1.4	1.05	0.0098	-	-	-	-
XJHT	79.05	37.16	15.0	1.06	-2.1	1.06	0.0595	-	-	-	-
XJJJ	94.34	42.85	2.3	1.06	4.5	1.06	0.0044	-	-	-	-
XJKC	82.98	41.73	9.3	1.05	4.0	1.05	0.0355	-	-	-	-
XJKE	86.19	41.79	9.1	1.06	3.1	1.06	0.0319	-	-	-	-
XJKL	84.91	45.61	1.5	1.07	4.6	1.07	0.0583	-	-	-	-
XJML	90.30	43.81	4.1	1.05	4.2	1.05	0.0199	-	-	-	-
XJQH	90.98	46.15	2.2	1.06	-0.1	1.05	0.0254	-	-	-	-
XJQM	85.53	38.12	9.6	0.52	-1.1	0.52	0.0401	-	-	-	-
XJRQ	88.17	39.02	7.9	0.59	1.3	0.59	0.0334	-	-	-	-
XJSH	86.11	44.21	4.7	1.05	3.4	1.05	0.0341	-	-	-	-
XJSS	90.26	42.89	3.9	1.06	3.6	1.05	0.0228	-	-	-	-
XJTC	82.88	46.82	-0.4	1.08	-0.5	1.07	0.0721	-	-	-	-
XJTZ	83.66	38.97	11.3	0.59	0.0	0.59	0.0362	-	-	-	-
XJWL	86.72	42.92	5.9	1.07	3.7	1.07	0.0553	-	-	-	-
XJWQ	81.00	44.96	2.5	1.05	1.5	1.05	0.0400	-	-	-	-
XJXY	83.26	43.40	5.9	1.06	2.2	1.05	0.0666	-	-	-	-
XJYN	81.53	43.97	6.3	1.06	2.0	1.06	-0.0065	-	-	-	-
XJYT	81.97	36.43	10.8	1.08	-2.9	1.09	0.0585	-	-	-	-
XJZS	80.36	42.68	5.5	1.05	2.9	1.05	0.0371	-	-	-	-
XNIN	101.77	36.60	1.1	0.51	8.8	0.51	-0.0226	0.7	0.72	-0.7	0.83
XZAR	87.18	29.27	15.5	1.10	11.2	1.12	0.0324	-	-	-	-
XZBG	81.43	30.84	14.4	1.08	5.1	1.10	0.0680	-	-	-	-
XZCD	97.17	31.14	-1.8	0.69	20.7	0.7	-0.1285	-	-	-	-
XZCY	97.47	28.66	-6.5	1.07	12.8	1.09	-0.3005	-	-	-	-
XZDX	91.10	30.48	14.1	1.06	18.1	1.08	0.0016	-	-	-	-
XZGE	80.11	32.52	14.8	1.06	2.2	1.07	0.0734	-	-	-	-
XZNQ	92.11	31.49	9.8	1.05	21.7	1.06	0.0130	-	-	-	-
XZRK	88.87	29.25	18.5	1.09	13.2	1.11	0.0103	-	-	-	-
XZRT	79.72	33.39	13.2	1.12	1.6	1.14	0.0172	-	-	-	-
XZYD	88.91	27.44	29.8	1.10	18.8	1.12	0.0385	-	-	-	-
XZZB	84.16	29.68	17.6	1.12	6.6	1.14	0.0476	-	-	-	-
YANC	107.44	37.78	-3.4	0.51	3.6	0.51	-0.0239	2.0	0.82	0.6	0.92
YARE	84.04	29.53	23.8	0.53	6.9	0.54	0.0342	3.5	1.12	2.1	1.20
YNCX	101.49	25.05	-11.9	1.05	4.0	1.06	0.0016	-	-	-	-
YNDC	103.18	26.11	-6.9	1.05	7.1	1.07	0.0171	-	-	-	-
YNGM	99.39	23.55	-7.6	1.05	-1.1	1.08	0.0108	-	-	-	-
YNJD	100.88	24.44	-10.9	1.04	0.4	1.06	0.0379	-	-	-	-
YNLA	99.95	22.56	-7.2	1.04	0.7	1.06	-0.0013	-	-	-	-
YNLC	100.08	23.87	-9.1	1.04	0.9	1.06	-0.0005	-	-	-	-
YNLJ	100.03	26.70	-13.8	1.10	2.1	1.13	-0.0194	-	-	-	-
YNMH	100.45	21.95	-5.3	0.64	0.4	0.68	-0.0143	-	-	-	-
YNMJ	101.67	23.42	-11.0	1.04	2.2	1.05	-0.0258	-	-	-	-
YNML	103.38	24.40	-5.0	1.04	7.2	1.05	-0.0185	-	-	-	-
YNMZ	103.40	23.36	-4.9	0.59	5.1	0.6	-0.0161	-	-	-	-
YNRL	97.85	24.00	-3.9	1.04	-4.4	1.06	0.0030	-	-	-	-
YNSD	99.19	24.71	-10.7	1.04	-2.1	1.06	-0.0140	-	-	-	-
YNSM	101.05	22.74	-7.3	0.56	3.2	0.57	-0.0018	-	-	-	-
YNTC	98.44	24.95	-6.7	1.06	-4.3	1.07	-0.0132	-	-	-	-
YNTH	102.75	24.12	-8.9	1.04	3.9	1.05	0.0041	-	-	-	-
YNWS	104.25	23.41	-6.8	1.04	1.8	1.06	-0.0277	-	-	-	-
YNXP	101.91	24.10	-11.4	1.04	7.9	1.05	-0.0233	-	-	-	-
YNYL	99.37	25.88	-12.5	1.05	-1.5	1.06	0.0116	-	-	-	-
YNYM	101.86	25.69	-12.5	1.04	5.7	1.06	-0.0203	-	-	-	-
YNYS	100.75	26.68	-13.6	0.70	8.0	0.70	-0.0277	-	-	-	-
YNZD	99.70	27.82	-15.4	0.51	6.1	0.52	-0.1719	-	-	-	-
ZHXZ	86.94	28.36	25.0	0.53	9.5	0.55	0.0186	2.5	0.51	1.1	0.65
