H179 -283.807280 -1684.843660
H182 -287.166450 -609.980070
H186 -433.587980 -819.720420
H187 -427.450540 -867.995840
H188 -375.046370 -915.247720
H189 -326.337220 -899.709020
H190 -327.706110 -975.301700
H191 -410.581780 -958.034410
H192 -334.990150 -1029.497130
H193 -403.327170 -1050.851810
H194 -438.108130 -1032.398360
H196 -379.792970 -1099.838160
H198 -319.475350 -1183.618930
H199 -368.356560 -1179.367960
H200 -419.927920 -1168.115240
H201 -314.816130 -1218.266750
H202 -378.156150 -1243.486180
H203 -433.910630 -1229.827610
H204 -323.642440 -1264.619620
H205 -364.063340 -1291.922470
H206 -405.478650 -1269.001070
H207 -404.278410 -1333.619690
H210 -355.718860 -1361.220900
H212 -491.768220 -1358.526830
H213 -528.900030 -1367.803480
H217 -495.772100 -1419.649620
H218 -541.057830 -1445.283950
H301 112.187070 -279.051330
H303 85.060220 -330.919390
H304 180.830320 -355.858500
H305 196.590280 -414.617620
H311 -403.800060 -649.689840
H321 -331.203130 -672.443410
HYDE -2708.114790 -1982.210680
I001 -652.592300 720.445250
I002 -782.471850 778.820470
I003 -908.288620 784.793380
I033 -1240.910280 475.584260
I034 -1273.857770 337.008370
I035 -1390.296610 300.568350
I064 -1673.577380 424.262890
I065 -1734.438240 348.597230
I066 -1694.727390 259.052270
I067 -1809.521540 222.312100
I068 -1909.977520 222.450180
I069 -1791.761560 180.830700
I070 -1937.561950 183.637830
I087 -2056.642650 293.724510
I398 -1265.697470 365.595690
I400 -1209.025110 321.489780
I412 -1642.829050 192.449560
I415 -1736.810960 165.355640
I418 -2076.121870 213.449630
IISC -2895.750750 -2503.469860
J001 -124.086730 -271.897310
J002 -433.834990 -83.073710
J003 -269.325770 -165.655320
J004 -683.901810 -254.973120
J005 -434.560920 -237.176320
J006 -305.412650 -366.445150
J008 -726.434040 -437.652380
J009 -363.189220 -570.567750
J010 -560.963390 -645.265270
J011 -722.837320 -769.551710
J012 -491.580390 -811.883150
J016 -974.059730 -261.481910
J018 -1074.172920 -471.854160
J019 -846.836440 -535.203170
J020 -1046.127910 -559.541340
J021 -1153.155090 -663.762410
J022 -961.334320 -747.213420
J025 -1131.105930 -491.895920
J026 -1378.342500 -558.003670
J027 -1213.407540 -700.667630
J028 -978.798720 -653.570620
J029 -1438.755320 -883.020890
J030 -1583.452580 -821.113770
J032 -1053.133540 -909.848770
J033 -1236.105280 -888.902330
J034 -1107.344650 -955.142610
J035 -1314.474390 -468.424710
J036 -1581.504450 -431.660750
J037 -1392.971390 -760.171610
J038 -1567.452790 -738.599980
J039 -1328.539770 -820.874420
J040 -1739.238870 -752.342970
J041 -1701.286310 -853.795390
J042 -1387.438640 -949.971270
J043 -1796.913420 -347.018880
J044 -2080.308700 -275.071920
J045 -2136.550580 -515.431500
J046 -1969.316150 -539.264470
J047 -2344.247170 315.345490
J049 -2167.729800 -109.712170
J308 -2299.110360 -280.998990
J311 -2240.265810 -343.714680
J312 -2133.340470 51.467650
J314 -2186.935810 -331.045920
J315 -2103.436310 -18.807710
J318 -2193.728160 -420.907190
J320 -2057.753130 -480.847240
J321 -1935.843010 -84.661090
J322 -1986.641870 -313.560700
J323 -1999.338590 -398.527880
J326 -1942.089900 -615.289270
J327 -1871.730090 -318.336270
J328 -1888.037040 -510.447500
J329 -1855.821650 -412.221290
J330 -1841.664170 -488.784750
J331 -1787.248200 -246.927080
J332 -1863.819760 -640.013220
J334 -1726.735430 -473.157780
J335 -1692.835730 -400.622130
J336 -1727.986740 -550.714970
J337 -1709.760800 -701.009620
J338 -1694.473510 -642.592920
J339 -1648.938690 -799.074260
J340 -1611.455320 -652.112670
J341 -1524.909150 -526.585930
J342 -1552.448870 -589.576550
J343 -1655.609790 -1.133650
J344 -1574.298810 -18.062100
J345 -1499.873640 -484.205740
J346 -1513.090480 -837.592940
J347 -1451.285310 -743.623470
J348 -1342.779520 -317.504680
J350 -1340.302460 -529.102720
J351 -1239.990590 -544.712410
J352 -1368.209220 -928.330960
J353 -1330.359830 -888.443320
J354 -1245.757920 -550.793740
J356 -1298.020740 -858.191970
J357 -1273.629050 -825.777660
J358 -1262.223470 -768.783780
J359 -1252.129210 -783.844810
J360 -1210.681390 -687.287380
J361 -1158.853460 -488.218450
J362 -1159.509250 -552.147020
J364 -1077.619540 -514.710040
J366 -1052.671870 -439.260670
J367 -1096.989200 -843.674120
J368 -1030.161910 -337.389510
J369 -1041.665830 -405.358160
J370 -956.049220 -245.555390
J372 -919.221150 -197.890740
J373 -969.629310 -536.681890
J374 -873.656020 -144.460750
J375 -979.628100 -847.231670
J376 -851.706180 -139.129350
J377 -806.268090 -121.733940
J379 -801.497500 -112.104250
J380 -775.887020 -96.888650
J382 -799.899360 -577.060620
J383 -735.373540 -95.618270
J384 -751.591410 -206.621770
J385 -698.418660 -119.699280
J386 -706.306420 -333.815070
J387 -720.076310 -600.133180
J388 -695.053040 -680.891060
J389 -675.924880 -794.638000
J390 -630.856070 -603.067560
J391 -590.476490 -131.006470
J393 -596.658100 -765.814480
J394 -593.395970 -946.193370
J395 -574.473730 -854.622230
J396 -539.102470 -361.543250
J399 -506.819160 -329.280900
J400 -461.287020 -290.069010
J401 -452.634550 -167.766870
J402 -457.152500 -613.071890
J403 -414.288150 -518.612900
J404 -397.914810 -225.091110
J405 -372.478020 -214.423630
J406 -347.882070 -311.773470
J407 -339.039540 -190.790500
J418 117.992180 -494.208130
J420 -437.870950 -442.394360
J421 -420.504190 -575.128370
J423 -537.350710 -781.062890
J424 -572.497240 -712.694220
J425 -547.389430 -685.362860
J426 -501.056310 -625.895340
J427 -986.082570 -289.518130
JB08 468.179000 -235.060350
JB23 343.105470 -453.278840
JB24 284.907750 -711.234080
JB25 352.915810 -1195.847190
JB26 375.141820 -1672.987450
JB27 220.987090 -230.490100
JB28 -593.584280 406.106560
JB29 -260.554820 256.021740
JB30 -723.033250 -39.451560
JB31 -821.361510 240.937460
JB32 -1037.269410 246.591620
JB33 83.005130 -436.246950
JB34 -68.553030 -607.685890
JB35 -149.627750 -740.830400
